N,P,K,temperature,humidity,ph,rainfall,label,Medicine,Medicine_Use
45.89408609,54.82384689,189.2611793,25.38824616,50.38452151,3.73121203,178.1747993,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
50.7664078,81.12738215,26.97610949,25.39664721,26.17235735,4.53806086,98.36899062,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
71.02113038,144.2042819,52.11113733,25.40060814,58.70100868,7.907178749,280.5703732,grapes,Copper Fungicide,treats bacterial and fungal diseases.
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
17.27257389,142.5901014,73.14615881,25.40615145,98.03761232,7.935975002,278.1980154,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
80.3419531,30.21503631,172.2805031,25.410377,94.2021938,4.839247348,227.7237414,apple,Copper Fungicide,treats bacterial and fungal diseases.
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
56.89722437,43.9446058,82.87229304,25.42116166,76.86800989,7.071181206,113.4686136,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
115.1569416,79.5150846,12.23834369,25.42235768,77.11980423,8.231208144,41.23185015,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
74.61540405,71.47032237,13.85197339,25.42258166,86.74897745,6.711275178,67.39022898,blackgram,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
22,43,24,25.42517036,53.2208266,4.52363558,46.19374559,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
72,45,35,25.42977518,82.94682591,5.758506323,195.3574542,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
58.14800423,133.9412748,187.2460801,25.43218619,98.15697081,9.084597686,199.7007615,apple,Copper Fungicide,treats bacterial and fungal diseases.
134.5612151,56.3229939,8.74183232,25.43231789,60.63272824,9.573086996,138.2298323,orange,Copper Fungicide,treats bacterial and fungal diseases.
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
30.81589781,57.14008632,130.0762295,25.43508786,76.15050832,6.787795479,169.4409184,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
117.3847772,67.8541189,24.71915952,25.44024628,79.67287668,5.217700006,101.3279194,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
111.9428925,50.70656486,25.09793819,25.44227083,17.98927212,8.996116863,57.94865515,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
77.87892461,116.5054353,14.02072526,25.44582636,74.61546312,9.065749928,135.9521821,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
20.13344714,89.44464962,58.30722376,25.44636684,46.81858603,5.183863859,21.7049991,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
16.70306358,139.3093138,169.6304533,25.4475856,48.80522544,6.114350716,140.267859,grapes,Copper Fungicide,treats bacterial and fungal diseases.
118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
65.15028957,39.15169773,82.8074493,25.44979178,72.76799641,3.934495991,207.5151977,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
49.99281996,32.43468181,176.2374411,25.47386236,49.18103845,6.388531744,74.10349046,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
100.2860463,47.32010981,87.44155923,25.47398968,79.74642061,4.428358544,146.0220817,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
101.2413051,73.67645708,84.35645007,25.47435103,43.57384643,9.615239513,175.9221751,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
106.0182639,127.3509458,170.9542357,25.47572671,53.04899618,4.949704211,68.42889255,grapes,Copper Fungicide,treats bacterial and fungal diseases.
84,50,44,25.48591986,81.40633547,5.935344406,182.6549356,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
64.73176841,7.922235001,62.34644622,25.49191871,52.71114026,8.803091876,33.0185691,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
89.9637507,47.35921106,22.97966133,25.49970774,37.23203022,6.575310715,101.6913245,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
3.863304621,53.62649702,158.530894,25.50007894,35.73298864,3.703507068,233.1240815,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
104.9510988,56.55006333,14.33527842,25.50432998,83.98709803,4.584485356,116.4707623,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
40.07181494,89.72675009,90.22979573,25.51161036,88.24873979,9.441600276,297.7069287,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,Copper Fungicide,treats bacterial and fungal diseases.
69.92394475,104.1490458,52.91482196,25.52216933,93.66808599,4.188272139,140.2793024,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
112.7032822,23.45669775,91.14955445,25.52908103,54.86106112,5.52152311,32.54072224,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
53.95480983,106.5544487,41.12542607,25.52909047,31.32832795,5.658808173,24.56532703,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
20.3458712,10.73212806,195.1159248,25.53014052,96.59790822,3.728384172,163.8045696,apple,Copper Fungicide,treats bacterial and fungal diseases.
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
112.3926979,130.1378609,116.9644889,25.5323977,92.67978086,4.23104882,23.11980837,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
129.3963624,77.59789089,184.0166579,25.53468099,89.16578348,9.481053429,137.4653426,apple,Copper Fungicide,treats bacterial and fungal diseases.
59.00833349,74.41954908,78.77553962,25.53655147,51.40743983,7.12044842,86.75597526,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
96.47109683,10.42888335,18.61784926,25.5386069,85.21079806,4.567775496,275.9283525,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
116.4053136,134.360359,158.9240348,25.54087853,67.1573798,4.317384711,157.1566304,grapes,Copper Fungicide,treats bacterial and fungal diseases.
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
96.37827089,91.96119011,136.2597464,25.54341135,99.90888807,9.921549504,183.538073,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
76.23287597,128.0603187,91.79727035,25.54721428,56.99943726,8.211269562,294.681947,grapes,Copper Fungicide,treats bacterial and fungal diseases.
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing insect pests.
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
107.1749829,122.9589326,151.6345701,25.55808012,38.07189802,7.751143975,79.51054108,grapes,Copper Fungicide,treats bacterial and fungal diseases.
53.76053043,78.50633047,60.93954482,25.55847811,67.89356726,8.257408808,52.90437672,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
30.94286353,84.05660763,119.5106249,25.56177172,86.42141173,3.539507825,289.2765499,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
63.55995922,138.7625166,191.7763033,25.56788629,31.46703105,7.935697094,282.4632357,grapes,Copper Fungicide,treats bacterial and fungal diseases.
31.66389301,108.759223,100.8585111,25.58782813,80.34144084,7.921360831,283.0634117,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
77.24335969,80.75072513,182.355551,25.58846158,95.8459362,6.920050334,80.43988254,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
72.01577732,46.32001475,198.2415956,25.59004094,76.74706752,3.656659425,28.39340132,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
83,60,36,25.59704938,80.14509262,6.903985986,200.834898,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
105.3157148,136.2884978,12.47269709,25.5997642,42.64395176,6.575360739,220.741979,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
91.45448677,43.64236594,166.1524689,25.61014492,46.10992072,4.346833794,180.9745386,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
105.0525128,130.1467025,167.2487813,25.61029577,89.93174909,5.473098263,263.3559085,apple,Copper Fungicide,treats bacterial and fungal diseases.
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
82.04052351,74.94425585,150.9600851,25.61371567,91.17123428,4.960598363,59.98308581,apple,Copper Fungicide,treats bacterial and fungal diseases.
87,54,20,25.61707368,63.4711755,6.576418207,108.8303762,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
96.66579363,127.2286739,193.6351683,25.61999879,99.35278934,4.918349661,148.3162209,apple,Copper Fungicide,treats bacterial and fungal diseases.
10.67279353,28.00482751,204.7621772,25.62070358,94.42118135,5.860450128,147.3223455,apple,Copper Fungicide,treats bacterial and fungal diseases.
93,41,17,25.6217169,66.50415474,6.047906679,105.4654703,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
49.96528534,34.00335856,109.1480812,25.62508703,87.63458116,4.681957834,135.4514955,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
12,67,23,25.62896213,63.14909763,6.585020303,45.49683991,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
64,45,43,25.62980105,83.52842314,5.534878156,209.9001977,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
7.16658858,74.51974696,114.0981425,25.63128482,43.78725544,5.291890196,185.0465176,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
94.07115785,35.02751209,122.7939651,25.63138068,51.76803283,4.745652565,142.1580374,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
14.17459079,118.5886001,172.8585637,25.63349642,76.57105344,6.850120275,144.4491037,grapes,Copper Fungicide,treats bacterial and fungal diseases.
56.34550541,31.14300212,181.6223714,25.63480217,33.42227432,7.155639661,161.4933001,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
132.3231804,33.15296088,103.089083,25.6422779,94.04771417,9.3348856,100.520503,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
